item,category_id,parent_id,ns_id,category,parent,phrasing_id,question,category_item,parent_item
6097,184,2,ns_1,sauce,writing tool,1,Is it true that sauces are writing tools?,sauces,writing tools
6098,184,2,ns_1,sauce,writing tool,2,Is it true that a sauce is a writing tool?,sauce,writing tool
6099,184,2,ns_1,sauce,writing tool,3,Is it true that sauces are a type of writing tool?,sauces,writing tool
6100,184,2,ns_1,sauce,writing tool,4,Is it true that a sauce is a type of writing tool?,sauce,writing tool
6101,184,2,ns_2,sauce,produce,1,Is it true that sauces are produce?,sauces,produce
6102,184,2,ns_2,sauce,produce,2,Is it true that a sauce is produce?,sauce,produce
6103,184,2,ns_2,sauce,produce,3,Is it true that sauces are a type of produce?,sauces,produce
6104,184,2,ns_2,sauce,produce,4,Is it true that a sauce is a type of produce?,sauce,produce
6105,184,2,ns_3,sauce,jar,1,Is it true that sauces are jars?,sauces,jars
6106,184,2,ns_3,sauce,jar,2,Is it true that a sauce is a jar?,sauce,jar
6107,184,2,ns_3,sauce,jar,3,Is it true that sauces are a type of jar?,sauces,jar
6108,184,2,ns_3,sauce,jar,4,Is it true that a sauce is a type of jar?,sauce,jar
6109,184,2,ns_4,sauce,ball,1,Is it true that sauces are balls?,sauces,balls
6110,184,2,ns_4,sauce,ball,2,Is it true that a sauce is a ball?,sauce,ball
6111,184,2,ns_4,sauce,ball,3,Is it true that sauces are a type of ball?,sauces,ball
6112,184,2,ns_4,sauce,ball,4,Is it true that a sauce is a type of ball?,sauce,ball
6113,185,1,ns_1,puddle,cleaning tool,1,Is it true that puddles are cleaning tools?,puddles,cleaning tools
6114,185,1,ns_1,puddle,cleaning tool,2,Is it true that a puddle is a cleaning tool?,puddle,cleaning tool
6115,185,1,ns_1,puddle,cleaning tool,3,Is it true that puddles are a type of cleaning tool?,puddles,cleaning tool
6116,185,1,ns_1,puddle,cleaning tool,4,Is it true that a puddle is a type of cleaning tool?,puddle,cleaning tool
6117,185,1,ns_2,puddle,partition,1,Is it true that puddles are partitions?,puddles,partitions
6118,185,1,ns_2,puddle,partition,2,Is it true that a puddle is a partition?,puddle,partition
6119,185,1,ns_2,puddle,partition,3,Is it true that puddles are a type of partition?,puddles,partition
6120,185,1,ns_2,puddle,partition,4,Is it true that a puddle is a type of partition?,puddle,partition
6121,185,1,ns_3,puddle,light fixture,1,Is it true that puddles are light fixtures?,puddles,light fixtures
6122,185,1,ns_3,puddle,light fixture,2,Is it true that a puddle is a light fixture?,puddle,light fixture
6123,185,1,ns_3,puddle,light fixture,3,Is it true that puddles are a type of light fixture?,puddles,light fixture
6124,185,1,ns_3,puddle,light fixture,4,Is it true that a puddle is a type of light fixture?,puddle,light fixture
6125,185,1,ns_4,puddle,footwear,1,Is it true that puddles are footwears?,puddles,footwears
6126,185,1,ns_4,puddle,footwear,2,Is it true that a puddle is footwear?,puddle,footwear
6127,185,1,ns_4,puddle,footwear,3,Is it true that puddles are a type of footwear?,puddles,footwear
6128,185,1,ns_4,puddle,footwear,4,Is it true that a puddle is a type of footwear?,puddle,footwear
6129,186,1,ns_1,shoe,path,1,Is it true that shoes are paths?,shoes,paths
6130,186,1,ns_1,shoe,path,2,Is it true that a shoe is a path?,shoe,path
6131,186,1,ns_1,shoe,path,3,Is it true that shoes are a type of path?,shoes,path
6132,186,1,ns_1,shoe,path,4,Is it true that a shoe is a type of path?,shoe,path
6133,186,1,ns_2,shoe,decoration,1,Is it true that shoes are decorations?,shoes,decorations
6134,186,1,ns_2,shoe,decoration,2,Is it true that a shoe is a decoration?,shoe,decoration
6135,186,1,ns_2,shoe,decoration,3,Is it true that shoes are a type of decoration?,shoes,decoration
6136,186,1,ns_2,shoe,decoration,4,Is it true that a shoe is a type of decoration?,shoe,decoration
6137,186,1,ns_3,shoe,writing tool,1,Is it true that shoes are writing tools?,shoes,writing tools
6138,186,1,ns_3,shoe,writing tool,2,Is it true that a shoe is a writing tool?,shoe,writing tool
6139,186,1,ns_3,shoe,writing tool,3,Is it true that shoes are a type of writing tool?,shoes,writing tool
6140,186,1,ns_3,shoe,writing tool,4,Is it true that a shoe is a type of writing tool?,shoe,writing tool
6141,186,1,ns_4,shoe,walk,1,Is it true that shoes are walks?,shoes,walks
6142,186,1,ns_4,shoe,walk,2,Is it true that a shoe is a walk?,shoe,walk
6143,186,1,ns_4,shoe,walk,3,Is it true that shoes are a type of walk?,shoes,walk
6144,186,1,ns_4,shoe,walk,4,Is it true that a shoe is a type of walk?,shoe,walk
6145,186,2,ns_1,shoe,sheet,1,Is it true that shoes are sheets?,shoes,sheets
6146,186,2,ns_1,shoe,sheet,2,Is it true that a shoe is a sheet?,shoe,sheet
6147,186,2,ns_1,shoe,sheet,3,Is it true that shoes are a type of sheet?,shoes,sheet
6148,186,2,ns_1,shoe,sheet,4,Is it true that a shoe is a type of sheet?,shoe,sheet
6149,186,2,ns_2,shoe,measuring instrument,1,Is it true that shoes are measuring instruments?,shoes,measuring instruments
6150,186,2,ns_2,shoe,measuring instrument,2,Is it true that a shoe is a measuring instrument?,shoe,measuring instrument
6151,186,2,ns_2,shoe,measuring instrument,3,Is it true that shoes are a type of measuring instrument?,shoes,measuring instrument
6152,186,2,ns_2,shoe,measuring instrument,4,Is it true that a shoe is a type of measuring instrument?,shoe,measuring instrument
6153,186,2,ns_3,shoe,sign,1,Is it true that shoes are signs?,shoes,signs
6154,186,2,ns_3,shoe,sign,2,Is it true that a shoe is a sign?,shoe,sign
6155,186,2,ns_3,shoe,sign,3,Is it true that shoes are a type of sign?,shoes,sign
6156,186,2,ns_3,shoe,sign,4,Is it true that a shoe is a type of sign?,shoe,sign
6157,186,2,ns_4,shoe,rider,1,Is it true that shoes are riders?,shoes,riders
6158,186,2,ns_4,shoe,rider,2,Is it true that a shoe is a rider?,shoe,rider
6159,186,2,ns_4,shoe,rider,3,Is it true that shoes are a type of rider?,shoes,rider
6160,186,2,ns_4,shoe,rider,4,Is it true that a shoe is a type of rider?,shoe,rider
6161,187,1,ns_1,hallway,fruit,1,Is it true that hallways are fruits?,hallways,fruits
6162,187,1,ns_1,hallway,fruit,2,Is it true that a hallway is a fruit?,hallway,fruit
6163,187,1,ns_1,hallway,fruit,3,Is it true that hallways are a type of fruit?,hallways,fruit
6164,187,1,ns_1,hallway,fruit,4,Is it true that a hallway is a type of fruit?,hallway,fruit
6165,187,1,ns_2,hallway,protective covering,1,Is it true that hallways are protective coverings?,hallways,protective coverings
6166,187,1,ns_2,hallway,protective covering,2,Is it true that a hallway is a protective covering?,hallway,protective covering
6167,187,1,ns_2,hallway,protective covering,3,Is it true that hallways are a type of protective covering?,hallways,protective covering
6168,187,1,ns_2,hallway,protective covering,4,Is it true that a hallway is a type of protective covering?,hallway,protective covering
6169,187,1,ns_3,hallway,condiment,1,Is it true that hallways are condiments?,hallways,condiments
6170,187,1,ns_3,hallway,condiment,2,Is it true that a hallway is a condiment?,hallway,condiment
6171,187,1,ns_3,hallway,condiment,3,Is it true that hallways are a type of condiment?,hallways,condiment
6172,187,1,ns_3,hallway,condiment,4,Is it true that a hallway is a type of condiment?,hallway,condiment
6173,187,1,ns_4,hallway,invertebrate,1,Is it true that hallways are invertebrates?,hallways,invertebrates
6174,187,1,ns_4,hallway,invertebrate,2,Is it true that a hallway is an invertebrate?,hallway,invertebrate
6175,187,1,ns_4,hallway,invertebrate,3,Is it true that hallways are a type of invertebrate?,hallways,invertebrate
6176,187,1,ns_4,hallway,invertebrate,4,Is it true that a hallway is a type of invertebrate?,hallway,invertebrate
6177,187,2,ns_1,hallway,keyboard instrument,1,Is it true that hallways are keyboard instruments?,hallways,keyboard instruments
6178,187,2,ns_1,hallway,keyboard instrument,2,Is it true that a hallway is a keyboard instrument?,hallway,keyboard instrument
6179,187,2,ns_1,hallway,keyboard instrument,3,Is it true that hallways are a type of keyboard instrument?,hallways,keyboard instrument
6180,187,2,ns_1,hallway,keyboard instrument,4,Is it true that a hallway is a type of keyboard instrument?,hallway,keyboard instrument
6181,187,2,ns_2,hallway,canine,1,Is it true that hallways are canines?,hallways,canines
6182,187,2,ns_2,hallway,canine,2,Is it true that a hallway is a canine?,hallway,canine
6183,187,2,ns_2,hallway,canine,3,Is it true that hallways are a type of canine?,hallways,canine
6184,187,2,ns_2,hallway,canine,4,Is it true that a hallway is a type of canine?,hallway,canine
6185,187,2,ns_3,hallway,strip,1,Is it true that hallways are strips?,hallways,strips
6186,187,2,ns_3,hallway,strip,2,Is it true that a hallway is a strip?,hallway,strip
6187,187,2,ns_3,hallway,strip,3,Is it true that hallways are a type of strip?,hallways,strip
6188,187,2,ns_3,hallway,strip,4,Is it true that a hallway is a type of strip?,hallway,strip
6189,187,2,ns_4,hallway,paved surface,1,Is it true that hallways are paved surfaces?,hallways,paved surfaces
6190,187,2,ns_4,hallway,paved surface,2,Is it true that a hallway is a paved surface?,hallway,paved surface
6191,187,2,ns_4,hallway,paved surface,3,Is it true that hallways are a type of paved surface?,hallways,paved surface
6192,187,2,ns_4,hallway,paved surface,4,Is it true that a hallway is a type of paved surface?,hallway,paved surface
6193,188,1,ns_1,cucumber,top,1,Is it true that cucumbers are tops?,cucumbers,tops
6194,188,1,ns_1,cucumber,top,2,Is it true that a cucumber is a top?,cucumber,top
6195,188,1,ns_1,cucumber,top,3,Is it true that cucumbers are a type of top?,cucumbers,top
6196,188,1,ns_1,cucumber,top,4,Is it true that a cucumber is a type of top?,cucumber,top
6197,188,1,ns_2,cucumber,traveler,1,Is it true that cucumbers are travelers?,cucumbers,travelers
6198,188,1,ns_2,cucumber,traveler,2,Is it true that a cucumber is a traveler?,cucumber,traveler
6199,188,1,ns_2,cucumber,traveler,3,Is it true that cucumbers are a type of traveler?,cucumbers,traveler
6200,188,1,ns_2,cucumber,traveler,4,Is it true that a cucumber is a type of traveler?,cucumber,traveler
6201,188,1,ns_3,cucumber,stalk,1,Is it true that cucumbers are stalks?,cucumbers,stalks
6202,188,1,ns_3,cucumber,stalk,2,Is it true that a cucumber is a stalk?,cucumber,stalk
6203,188,1,ns_3,cucumber,stalk,3,Is it true that cucumbers are a type of stalk?,cucumbers,stalk
6204,188,1,ns_3,cucumber,stalk,4,Is it true that a cucumber is a type of stalk?,cucumber,stalk
6205,188,1,ns_4,cucumber,sheet,1,Is it true that cucumbers are sheets?,cucumbers,sheets
6206,188,1,ns_4,cucumber,sheet,2,Is it true that a cucumber is a sheet?,cucumber,sheet
6207,188,1,ns_4,cucumber,sheet,3,Is it true that cucumbers are a type of sheet?,cucumbers,sheet
6208,188,1,ns_4,cucumber,sheet,4,Is it true that a cucumber is a type of sheet?,cucumber,sheet
6209,188,2,ns_1,cucumber,work surface,1,Is it true that cucumbers are work surfaces?,cucumbers,work surfaces
6210,188,2,ns_1,cucumber,work surface,2,Is it true that a cucumber is a work surface?,cucumber,work surface
6211,188,2,ns_1,cucumber,work surface,3,Is it true that cucumbers are a type of work surface?,cucumbers,work surface
6212,188,2,ns_1,cucumber,work surface,4,Is it true that a cucumber is a type of work surface?,cucumber,work surface
6213,188,2,ns_2,cucumber,car,1,Is it true that cucumbers are cars?,cucumbers,cars
6214,188,2,ns_2,cucumber,car,2,Is it true that a cucumber is a car?,cucumber,car
6215,188,2,ns_2,cucumber,car,3,Is it true that cucumbers are a type of car?,cucumbers,car
6216,188,2,ns_2,cucumber,car,4,Is it true that a cucumber is a type of car?,cucumber,car
6217,188,2,ns_3,cucumber,art,1,Is it true that cucumbers are art?,cucumbers,art
6218,188,2,ns_3,cucumber,art,2,Is it true that a cucumber is art?,cucumber,art
6219,188,2,ns_3,cucumber,art,3,Is it true that cucumbers are a type of art?,cucumbers,art
6220,188,2,ns_3,cucumber,art,4,Is it true that a cucumber is a type of art?,cucumber,art
6221,188,2,ns_4,cucumber,toiletry,1,Is it true that cucumbers are toiletries?,cucumbers,toiletries
6222,188,2,ns_4,cucumber,toiletry,2,Is it true that a cucumber is a toiletry?,cucumber,toiletry
6223,188,2,ns_4,cucumber,toiletry,3,Is it true that cucumbers are a type of toiletry?,cucumbers,toiletry
6224,188,2,ns_4,cucumber,toiletry,4,Is it true that a cucumber is a type of toiletry?,cucumber,toiletry
6225,188,3,ns_1,cucumber,sandwich,1,Is it true that cucumbers are sandwiches?,cucumbers,sandwiches
6226,188,3,ns_1,cucumber,sandwich,2,Is it true that a cucumber is a sandwich?,cucumber,sandwich
6227,188,3,ns_1,cucumber,sandwich,3,Is it true that cucumbers are a type of sandwich?,cucumbers,sandwich
6228,188,3,ns_1,cucumber,sandwich,4,Is it true that a cucumber is a type of sandwich?,cucumber,sandwich
6229,188,3,ns_2,cucumber,keyboard instrument,1,Is it true that cucumbers are keyboard instruments?,cucumbers,keyboard instruments
6230,188,3,ns_2,cucumber,keyboard instrument,2,Is it true that a cucumber is a keyboard instrument?,cucumber,keyboard instrument
6231,188,3,ns_2,cucumber,keyboard instrument,3,Is it true that cucumbers are a type of keyboard instrument?,cucumbers,keyboard instrument
6232,188,3,ns_2,cucumber,keyboard instrument,4,Is it true that a cucumber is a type of keyboard instrument?,cucumber,keyboard instrument
6233,188,3,ns_3,cucumber,sign,1,Is it true that cucumbers are signs?,cucumbers,signs
6234,188,3,ns_3,cucumber,sign,2,Is it true that a cucumber is a sign?,cucumber,sign
6235,188,3,ns_3,cucumber,sign,3,Is it true that cucumbers are a type of sign?,cucumbers,sign
6236,188,3,ns_3,cucumber,sign,4,Is it true that a cucumber is a type of sign?,cucumber,sign
6237,188,3,ns_4,cucumber,coat,1,Is it true that cucumbers are coats?,cucumbers,coats
6238,188,3,ns_4,cucumber,coat,2,Is it true that a cucumber is a coat?,cucumber,coat
6239,188,3,ns_4,cucumber,coat,3,Is it true that cucumbers are a type of coat?,cucumbers,coat
6240,188,3,ns_4,cucumber,coat,4,Is it true that a cucumber is a type of coat?,cucumber,coat
6241,189,1,ns_1,toothbrush,plumbing fixture,1,Is it true that toothbrushes are plumbing fixtures?,toothbrushes,plumbing fixtures
6242,189,1,ns_1,toothbrush,plumbing fixture,2,Is it true that a toothbrush is a plumbing fixture?,toothbrush,plumbing fixture
6243,189,1,ns_1,toothbrush,plumbing fixture,3,Is it true that toothbrushes are a type of plumbing fixture?,toothbrushes,plumbing fixture
6244,189,1,ns_1,toothbrush,plumbing fixture,4,Is it true that a toothbrush is a type of plumbing fixture?,toothbrush,plumbing fixture
6245,189,1,ns_2,toothbrush,fruit,1,Is it true that toothbrushes are fruits?,toothbrushes,fruits
6246,189,1,ns_2,toothbrush,fruit,2,Is it true that a toothbrush is a fruit?,toothbrush,fruit
6247,189,1,ns_2,toothbrush,fruit,3,Is it true that toothbrushes are a type of fruit?,toothbrushes,fruit
6248,189,1,ns_2,toothbrush,fruit,4,Is it true that a toothbrush is a type of fruit?,toothbrush,fruit
6249,189,1,ns_3,toothbrush,soil,1,Is it true that toothbrushes are soil?,toothbrushes,soil
6250,189,1,ns_3,toothbrush,soil,2,Is it true that a toothbrush is soil?,toothbrush,soil
6251,189,1,ns_3,toothbrush,soil,3,Is it true that toothbrushes are a type of soil?,toothbrushes,soil
6252,189,1,ns_3,toothbrush,soil,4,Is it true that a toothbrush is a type of soil?,toothbrush,soil
6253,189,1,ns_4,toothbrush,fluid,1,Is it true that toothbrushes are fluids?,toothbrushes,fluids
6254,189,1,ns_4,toothbrush,fluid,2,Is it true that a toothbrush is a fluid?,toothbrush,fluid
6255,189,1,ns_4,toothbrush,fluid,3,Is it true that toothbrushes are a type of fluid?,toothbrushes,fluid
6256,189,1,ns_4,toothbrush,fluid,4,Is it true that a toothbrush is a type of fluid?,toothbrush,fluid
6257,189,2,ns_1,toothbrush,computer,1,Is it true that toothbrushes are computers?,toothbrushes,computers
6258,189,2,ns_1,toothbrush,computer,2,Is it true that a toothbrush is a computer?,toothbrush,computer
6259,189,2,ns_1,toothbrush,computer,3,Is it true that toothbrushes are a type of computer?,toothbrushes,computer
