item,idx,ns_id,category,category_item,hypernym,hypernym_item,negative_sample,negative_item,hypernym_question,negative_question
1291,5162,ns_2,caramel,caramels,dessert,dessert,school supply,school supply,Is it true that caramels are a type of dessert?,Is it true that caramels are a type of school supply?
1291,5163,ns_3,caramel,caramels,dessert,dessert,jewelry,jewelry,Is it true that caramels are a type of dessert?,Is it true that caramels are a type of jewelry?
1291,5164,ns_4,caramel,caramels,dessert,dessert,condiment,condiment,Is it true that caramels are a type of dessert?,Is it true that caramels are a type of condiment?
1292,5165,ns_1,caramel,caramels,food,food,medical equipment,medical equipment,Is it true that caramels are a type of food?,Is it true that caramels are a type of medical equipment?
1292,5166,ns_2,caramel,caramels,food,food,women's clothing,women's clothes,Is it true that caramels are a type of food?,Is it true that caramels are a type of women's clothes?
1292,5167,ns_3,caramel,caramels,food,food,headwear,headwear,Is it true that caramels are a type of food?,Is it true that caramels are a type of headwear?
1292,5168,ns_4,caramel,caramels,food,food,weapon,weapon,Is it true that caramels are a type of food?,Is it true that caramels are a type of weapon?
1293,5169,ns_1,caramel,caramels,candy,candy,kitchen tool,kitchen tool,Is it true that caramels are a type of candy?,Is it true that caramels are a type of kitchen tool?
1293,5170,ns_2,caramel,caramels,candy,candy,accessory,accessory,Is it true that caramels are a type of candy?,Is it true that caramels are a type of accessory?
1293,5171,ns_3,caramel,caramels,candy,candy,insect,insect,Is it true that caramels are a type of candy?,Is it true that caramels are a type of insect?
1293,5172,ns_4,caramel,caramels,candy,candy,medical equipment,medical equipment,Is it true that caramels are a type of candy?,Is it true that caramels are a type of medical equipment?
1294,5173,ns_1,bikini,bikinis,clothing,clothing,mammal,mammal,Is it true that bikinis are a type of clothing?,Is it true that bikinis are a type of mammal?
1294,5174,ns_2,bikini,bikinis,clothing,clothing,toiletry,toiletry,Is it true that bikinis are a type of clothing?,Is it true that bikinis are a type of toiletry?
1294,5175,ns_3,bikini,bikinis,clothing,clothing,drink,drink,Is it true that bikinis are a type of clothing?,Is it true that bikinis are a type of drink?
1294,5176,ns_4,bikini,bikinis,clothing,clothing,condiment,condiment,Is it true that bikinis are a type of clothing?,Is it true that bikinis are a type of condiment?
1295,5177,ns_1,bikini,bikinis,women's clothing,women's clothes,outerwear,outerwear,Is it true that bikinis are a type of women's clothes?,Is it true that bikinis are a type of outerwear?
1295,5178,ns_2,bikini,bikinis,women's clothing,women's clothes,animal,animal,Is it true that bikinis are a type of women's clothes?,Is it true that bikinis are a type of animal?
1295,5179,ns_3,bikini,bikinis,women's clothing,women's clothes,plant,plant,Is it true that bikinis are a type of women's clothes?,Is it true that bikinis are a type of plant?
1295,5180,ns_4,bikini,bikinis,women's clothing,women's clothes,toiletry,toiletry,Is it true that bikinis are a type of women's clothes?,Is it true that bikinis are a type of toiletry?
1296,5181,ns_1,mitten,mittens,accessory,accessory,protective clothing,protective clothing,Is it true that mittens are a type of accessory?,Is it true that mittens are a type of protective clothing?
1296,5182,ns_2,mitten,mittens,accessory,accessory,mammal,mammal,Is it true that mittens are a type of accessory?,Is it true that mittens are a type of mammal?
1296,5183,ns_3,mitten,mittens,accessory,accessory,livestock,livestock,Is it true that mittens are a type of accessory?,Is it true that mittens are a type of livestock?
1296,5184,ns_4,mitten,mittens,accessory,accessory,sea animal,sea animal,Is it true that mittens are a type of accessory?,Is it true that mittens are a type of sea animal?
1297,5185,ns_1,mitten,mittens,clothing,clothing,weapon,weapon,Is it true that mittens are a type of clothing?,Is it true that mittens are a type of weapon?
1297,5186,ns_2,mitten,mittens,clothing,clothing,candy,candy,Is it true that mittens are a type of clothing?,Is it true that mittens are a type of candy?
1297,5187,ns_3,mitten,mittens,clothing,clothing,mammal,mammal,Is it true that mittens are a type of clothing?,Is it true that mittens are a type of mammal?
1297,5188,ns_4,mitten,mittens,clothing,clothing,dessert,dessert,Is it true that mittens are a type of clothing?,Is it true that mittens are a type of dessert?
1298,5189,ns_1,pinwheel,pinwheels,home decor,home decor,school supply,school supply,Is it true that pinwheels are a type of home decor?,Is it true that pinwheels are a type of school supply?
1298,5190,ns_2,pinwheel,pinwheels,home decor,home decor,toiletry,toiletry,Is it true that pinwheels are a type of home decor?,Is it true that pinwheels are a type of toiletry?
1298,5191,ns_3,pinwheel,pinwheels,home decor,home decor,footwear,footwear,Is it true that pinwheels are a type of home decor?,Is it true that pinwheels are a type of footwear?
1298,5192,ns_4,pinwheel,pinwheels,home decor,home decor,fruit,fruit,Is it true that pinwheels are a type of home decor?,Is it true that pinwheels are a type of fruit?
1299,5193,ns_1,pinwheel,pinwheels,toy,toy,kitchen equipment,kitchen equipment,Is it true that pinwheels are a type of toy?,Is it true that pinwheels are a type of kitchen equipment?
1299,5194,ns_2,pinwheel,pinwheels,toy,toy,electronic device,electronic device,Is it true that pinwheels are a type of toy?,Is it true that pinwheels are a type of electronic device?
1299,5195,ns_3,pinwheel,pinwheels,toy,toy,animal,animal,Is it true that pinwheels are a type of toy?,Is it true that pinwheels are a type of animal?
1299,5196,ns_4,pinwheel,pinwheels,toy,toy,outerwear,outerwear,Is it true that pinwheels are a type of toy?,Is it true that pinwheels are a type of outerwear?
1300,5197,ns_1,blueberry,blueberries,food,food,bird,bird,Is it true that blueberries are a type of food?,Is it true that blueberries are a type of bird?
1300,5198,ns_2,blueberry,blueberries,food,food,home decor,home decor,Is it true that blueberries are a type of food?,Is it true that blueberries are a type of home decor?
1300,5199,ns_3,blueberry,blueberries,food,food,drink,drink,Is it true that blueberries are a type of food?,Is it true that blueberries are a type of drink?
1300,5200,ns_4,blueberry,blueberries,food,food,sea animal,sea animal,Is it true that blueberries are a type of food?,Is it true that blueberries are a type of sea animal?
1301,5201,ns_1,blueberry,blueberries,fruit,fruit,candy,candy,Is it true that blueberries are a type of fruit?,Is it true that blueberries are a type of candy?
1301,5202,ns_2,blueberry,blueberries,fruit,fruit,protective clothing,protective clothing,Is it true that blueberries are a type of fruit?,Is it true that blueberries are a type of protective clothing?
1301,5203,ns_3,blueberry,blueberries,fruit,fruit,weapon,weapon,Is it true that blueberries are a type of fruit?,Is it true that blueberries are a type of weapon?
1301,5204,ns_4,blueberry,blueberries,fruit,fruit,mammal,mammal,Is it true that blueberries are a type of fruit?,Is it true that blueberries are a type of mammal?
1302,5205,ns_1,ratchet,ratchets,tool,tool,electronic device,electronic device,Is it true that ratchets are a type of tool?,Is it true that ratchets are a type of electronic device?
1302,5206,ns_2,ratchet,ratchets,tool,tool,mammal,mammal,Is it true that ratchets are a type of tool?,Is it true that ratchets are a type of mammal?
1302,5207,ns_3,ratchet,ratchets,tool,tool,kitchen equipment,kitchen equipment,Is it true that ratchets are a type of tool?,Is it true that ratchets are a type of kitchen equipment?
1302,5208,ns_4,ratchet,ratchets,tool,tool,toiletry,toiletry,Is it true that ratchets are a type of tool?,Is it true that ratchets are a type of toiletry?
1303,5209,ns_1,fork,forks,tool,tool,sea animal,sea animal,Is it true that forks are a type of tool?,Is it true that forks are a type of sea animal?
1303,5210,ns_2,fork,forks,tool,tool,toiletry,toiletry,Is it true that forks are a type of tool?,Is it true that forks are a type of toiletry?
1303,5211,ns_3,fork,forks,tool,tool,musical instrument,musical instrument,Is it true that forks are a type of tool?,Is it true that forks are a type of musical instrument?
1303,5212,ns_4,fork,forks,tool,tool,bird,bird,Is it true that forks are a type of tool?,Is it true that forks are a type of bird?
1304,5213,ns_1,glass,glasses,container,container,candy,candy,Is it true that glasses are a type of container?,Is it true that glasses are a type of candy?
1304,5214,ns_2,glass,glasses,container,container,sea animal,sea animal,Is it true that glasses are a type of container?,Is it true that glasses are a type of sea animal?
1304,5215,ns_3,glass,glasses,container,container,protective clothing,protective clothing,Is it true that glasses are a type of container?,Is it true that glasses are a type of protective clothing?
1304,5216,ns_4,glass,glasses,container,container,furniture,furniture,Is it true that glasses are a type of container?,Is it true that glasses are a type of furniture?
1305,5217,ns_1,panther,panthers,mammal,mammal,container,container,Is it true that panthers are a type of mammal?,Is it true that panthers are a type of container?
1305,5218,ns_2,panther,panthers,mammal,mammal,furniture,furniture,Is it true that panthers are a type of mammal?,Is it true that panthers are a type of furniture?
1305,5219,ns_3,panther,panthers,mammal,mammal,water vehicle,water vehicle,Is it true that panthers are a type of mammal?,Is it true that panthers are a type of water vehicle?
1305,5220,ns_4,panther,panthers,mammal,mammal,clothing,clothing,Is it true that panthers are a type of mammal?,Is it true that panthers are a type of clothing?
1306,5221,ns_1,panther,panthers,animal,animal,accessory,accessory,Is it true that panthers are a type of animal?,Is it true that panthers are a type of accessory?
1306,5222,ns_2,panther,panthers,animal,animal,livestock,livestock,Is it true that panthers are a type of animal?,Is it true that panthers are a type of livestock?
1306,5223,ns_3,panther,panthers,animal,animal,outerwear,outerwear,Is it true that panthers are a type of animal?,Is it true that panthers are a type of outerwear?
1306,5224,ns_4,panther,panthers,animal,animal,office supply,office supply,Is it true that panthers are a type of animal?,Is it true that panthers are a type of office supply?
1307,5225,ns_1,defibrillator,defibrillators,electronic device,electronic device,women's clothing,women's clothes,Is it true that defibrillators are a type of electronic device?,Is it true that defibrillators are a type of women's clothes?
1307,5226,ns_2,defibrillator,defibrillators,electronic device,electronic device,fastener,fastener,Is it true that defibrillators are a type of electronic device?,Is it true that defibrillators are a type of fastener?
1307,5227,ns_3,defibrillator,defibrillators,electronic device,electronic device,candy,candy,Is it true that defibrillators are a type of electronic device?,Is it true that defibrillators are a type of candy?
1307,5228,ns_4,defibrillator,defibrillators,electronic device,electronic device,kitchen tool,kitchen tool,Is it true that defibrillators are a type of electronic device?,Is it true that defibrillators are a type of kitchen tool?
1308,5229,ns_1,defibrillator,defibrillators,medical equipment,medical equipment,insect,insect,Is it true that defibrillators are a type of medical equipment?,Is it true that defibrillators are a type of insect?
1308,5230,ns_2,defibrillator,defibrillators,medical equipment,medical equipment,container,container,Is it true that defibrillators are a type of medical equipment?,Is it true that defibrillators are a type of container?
1308,5231,ns_3,defibrillator,defibrillators,medical equipment,medical equipment,kitchen tool,kitchen tool,Is it true that defibrillators are a type of medical equipment?,Is it true that defibrillators are a type of kitchen tool?
